EVEN_ID	EVENT_NAME	CONTENT	EVENT_TYPE
Y73cc07	2022年3月1日***(男***************31*****0)来所报称其在网络上贷款签完合同后对方要求其缴纳保证金其发现不对劲遂查看合同发现合同内的银行卡填写错误未收到贷款的金额其本人亦未转账未被骗担心自己身份信息被泄露同时担心对方要求其承担合同内的贷款其来所报备。	2022年3月1日***(男***************31*****0)来所报称其在网络上贷款签完合同后对方要求其缴纳保证金其发现不对劲遂查看合同发现合同内的银行卡填写错误未收到贷款的金额其本人亦未转账未被骗担心自己身份信息被泄露同时担心对方要求其承担合同内的贷款其来所报备。	0
Yfe0546	事主车辆在该处维修说好七百多元现在没修好还要九百多需要相关部门处理。	事主车辆在该处维修说好七百多元现在没修好还要九百多需要相关部门处理。	0
Y6f0911	2022年4月21日15**报警人**(女身份证号****************X联系电话***********)报称在2021年8月份左右前同事***(女******************联系电话***********)开始从事物流投资生意后***在2022年4月份开始无法正常还本金利息求助民警处理。	2022年4月21日15**报警人**(女身份证号************X联系电话***********)报称在2021年8月份左右前同事***(女******************联系电话***********)开始从事物流投资生意后***在2022年4月份开始无法正常还本金利息求助民警处理。	0
Yd67651	2022年1月4日21*****(男******************)来所报称于2021年9月1日与***签订位于**市**区**路46号之102室餐厅的承包经营合同现对方***霸占该店面并在里面打麻将要求公安机关将***清出行使个人经营权。	2022年1月4日21*****(男******************)来所报称于2021年9月1日与***签订位于**市**区**路46号之***室餐厅的承包经营合同现对方***霸占该店面并在里面打麻将要求公安机关将***清出行使个人经营权。	0
Y4335d7	2022年6月12日14时31分**所接***(男身份证号码******************联系电话***********)来所报警称其朋友***(男身份证号码******************)欠其25000元钱有欠条。	2022年6月12日14时31分**所接***(男身份证号码******************联系电话***********)来所报警称其朋友***(男身份证号码******************)欠其25000元钱有欠条。	0
Yb6fa54	事主之前在该店面充值两百元有小票现在发现会员卡没有钱店面也不承认需要相关部门处理。	事主之前在该店面充值两百元有小票现在发现会员卡没有钱店面也不承认需要相关部门处理。	0
Y9e915b	转:复旦**6B血管外科04床***—无名氏—淋巴肿瘤	否认接触史没有医生跟车	0
Y3856e5	事主报其处因经济问题对方到其店内拆物品双方起争执 询问情况告知已派警。 催促到场	事主报其处因经济问题对方到其店内拆物品双方起争执 询问情况告知已派警。 催促到场	0
Y732e08	转:***医院7楼25床——双下肢疼痛 多发疼痛	乳腺癌病史	0
Y58ae32	事主过来讨要材料钱没找到相关人员事主说要堵电梯。	事主过来讨要材料钱没找到相关人员事主说要堵电梯。	0
Y71cb45	打错了。	打错了。	0
Y77301b	事主报有人吃饭不付钱双方争执。 事主再报:对方已经**。	事主报有人吃饭不付钱双方争执。 事主再报:对方已经**。	0
Y0fe622	事主在场报做完厨房后不给钱引发争执。	事主在场报做完厨房后不给钱引发争执。	0
Y0ae747	2022年2月28日16**何**来所报称其在抖音app发现有人发布其相关视频认为被人侵犯肖像权。	2022年2月28日16**何**来所报称其在抖音app发现有人发布其相关视频认为被人侵犯肖像权。	0
Y6fb2ae	当事人报称其与***(男身份证号码:******************)合伙做生意开了五家店投资7万元后***又让其投资30000元在另一朋友公司现其已跟**文协商好要退股并由***退还报警人人民币共计11万元有欠条为证现还款期限已到但其找不到***故怀疑被骗。	当事人报称其与***(男身份证号码:******************)合伙做生意开了五家店投资7万元后***又让其投资30000元在另一朋友公司现其已跟**文协商好要退股并由***退还报警人人民币共计11万元有欠条为证现还款期限已到但其找不到***故怀疑被骗。	0
Y236ed1	经朋友介绍找宋榅平做窗户装修后宋榅平未履约且不退钱。	经朋友介绍找宋榅平做窗户装修后宋榅平未履约且不退钱。	0
Yfbf288	2022年4月21日10时53分**所接***(女身份证号码******************现住**市**区**路116号401室联系电话***********)来所报警其朋友**埯(身份证号码******************)欠钱不还民警已帮助其拨打**埯的电话帮助协调并告诉报警人若**埯仍然不归还可向法院起诉报警人表示明白。	2022年4月21日10时53分**所接***(女身份证号码******************现住**市**区**路116号401室联系电话***********)来所报警其朋友**埯(身份证号码******************)欠钱不还民警已帮助其拨打**埯的电话帮助协调并告诉报警人若**埯仍然不归还可向法院起诉报警人表示明白。	0
Y604e39	(自接警情)2022年5月4日22**当事人***(身份证:******************)与**(身份证:**********X)等人因交易虚拟币产生纠纷民警劝解建议双方自行协商处理若协商不**通过法院诉讼处理。	(自接警情)2022年5月4日22**当事人***(身份证:******************)与**(身份证:**********X)等人因交易虚拟币产生纠纷民警劝解建议双方自行协商处理若协商不**通过法院诉讼处理。	0
Yd10462	因在该处买肉**给错了引发争执需处理。	因在该处买肉**给错了引发争执需处理。	0
Y799b99	报警人报称在该处做美容现疑似店家换老板其充值的钱无法使用需要相关部门处理。	报警人报称在该处做美容现疑似店家换老板其充值的钱无法使用需要相关部门处理。	0
Yc0fa20	事主在现场报因煮饭着火现房东让其要赔偿起争执。 再报需要民警到场处理。 催促到场。	事主在现场报因煮饭着火现房东让其要赔偿起争执。 再报需要民警到场处理。 催促到场。	0
Yb3ed66	事主报该处买的衣服有个洞店家现在不退款也不给衣服需要维权。 再报对方要退款告知已经通知与主办单位说明。	事主报该处买的衣服有个洞店家现在不退款也不给衣服需要维权。 再报对方要退款告知已经通知与主办单位说明。	0
Y6822cd	11月9日14**报警人***(男身份证号码******************)来所报警称其所在的****科技(**)有限责任公司原来员工***(男身份证号码******************)是公司的摄像师现在离职了拿着公司的相机不归还后民警联系***其称系公司拖欠公司未结算且承诺会归还相机民警告知报警人如***未归还应该到法院诉讼职务侵占事宜。 杨世宏	11月9日14**报警人***(男身份证号码******************)来所报警称其所在的****科技(**)有限责任公司原来员工***(男身份证号码******************)是公司的摄像师现在离职了拿着公司的相机不归还后民警联系***其称系公司拖欠公司未结算且承诺会归还相机民警告知报警人如***未归还应该到法院诉讼职务侵占事宜。 杨世宏	0
Y0d454d	2022年6月12日事主*尤尤(身份证******************电话***********)来所报称:于2019年8月份替朋友**长(身份证******************电***********)购买“usbt”虚拟货币共计人民币74655元后报警人把该款项转给U商****也把“usbt”虚拟货币转到**长的投资账户里现该投资平台倒闭**长要找报警人理赔该损失双方因此引发纠纷。	2022年6月12日事主*尤尤(身份证******************电话***********)来所报称:于2019年8月份替朋友**长(身份证******************电***********)购买“usbt”虚拟货币共计人民币74655元后报警人把该款项转给U商****也把“usbt”虚拟货币转到**长的投资账户里现该投资平台倒闭**长要找报警人理赔该损失双方因此引发纠纷。	0
Y26229f	事主报该处塑料米缺**两口角争执求助民警处理。	事主报该处塑料米缺**两口角争执求助民警处理。	0
Y4ff055	事主报其一个月前人在**的时候通过微信花156元找人买衣服现在对方不发货也不退款求助民警	事主报其一个月前人在**的时候通过微信花156元找人买衣服现在对方不发货也不退款求助民警	0
Y6d5bb6	转:第**医院住院部1号楼15楼23床—无名氏—动脉瘤术后昏迷气切痰多		0
Yd88559	事主报来学化妆现因费用问题发生争执。 再报催促。	事主报来学化妆现因费用问题发生争执。 再报催促。	0
Y48c3ec	**经营	市***转办:水晶*郡3号门口其处摊贩占道经营。。	0
Y53dbaa	事主现场报:店面装修已付款90%但包工头并未将材料款与工资同对方结清现材料商与工人****求助处理。	事主现场报:店面装修已付款90%但包工头并未将材料款与工资同对方结清现材料商与工人****求助处理。	0
Y2e197a	事主报保姆阿姨弄坏其冰箱赔偿问题需要民警调解。	事主报保姆阿姨弄坏其冰箱赔偿问题需要民警调解。	0
Y307b17	在场报因顾客把手镯捏坏的问题现场有吵架。 催促 催促	在场报因顾客把手镯捏坏的问题现场有吵架。 催促 催促	0
Y3227fc	2022年1月30日18****市**区***一层W116号“梅**.马**拉”店面员工***来所报警称其于2022年1月23日、1月25日通过**通小程序下单后顺丰快递员上门取走两件货物(衣服、鞋子等)之后一直没有收到发货信息顺丰快递公司称未接到该两笔业务。来所报警求助。	2022年1月30日18****市**区***一层W116号“**森.马**拉”店面员工***来所报警称其于2022年1月23日、1月25日通过**通小程序下单后顺丰快递员上门取走两件货物(衣服、鞋子等)之后一直没有收到发货信息顺丰快递公司称未接到该两笔业务。来所报警求助。	0
Yafd64a	反映处理问题	反映处理问题	0
Y7d59b2	转:第**医院呼吸科C***18床—无名氏—胃癌 肺部感染	否认接触史	0
Y7d395b	事主在现场报:该处外卖**不小心碰坏其店内伞架双方因赔偿问题起争执。	事主在现场报:该处外卖**不小心碰坏其店内伞架双方因赔偿问题起争执。	0
Y1de4f2	2021年10月24日其与***(男身份证号码******************)签订划分协议协议*称如果***带来的车队(车队不是***的***在其中赚差价)在*美倒土头垃圾时如果被城管查获***将出面协调当天下午**平通过微信转里8000元定金给***当天晚上***带来的车队在**标的引导下在*美*倒土头垃圾时被城管查获车辆被扣***称要去找人协调就趁机离开***打电话给***讨回8000元押金***以各种理由推脱拒绝归还8000的押金。报警人要民警和其联系。 再报:其人身受到威胁车辆也被扣了催促民警处理。	2021年10月24日其与***(男身份证号码******************)签订划分协议协议*称如果***带来的车队(车队不是***的***在其中赚差价)在*美倒土头垃圾时如果被城管查获***将出面协调当天下午**平通过微信转里8000元定金给***当天晚上***带来的车队在**标的引导下在*美*倒土头垃圾时被城管查获车辆被扣***称要去找人协调就趁机离开***打电话给***讨回8000元押金***以各种理由推脱拒绝归还8000的押金。报警人要民警和其联系。 再报:其人身受到威胁车辆也被扣了催促民警处理。	0
Y99986a	事主报:报名舞蹈培训现在换老板了不让培训需要有关部门处理。	事主报:报名舞蹈培训现在换老板了不让培训需要有关部门处理。	0
Y8bfa45	出租移动的铁皮房现在对方不不承认双方发生争执需民警到场调解。	出租移动的铁皮房现在对方不不承认双方发生争执需民警到场调解。	0
Y099b51	事主报有个客人(闽A***6E)吃饭没付钱求助处理。	事主报有个客人(闽A***6E)吃饭没付钱求助处理。	0
Y499901	报警人在现场报:认识的人在微信上找其买了3万元烟酒不付钱现在联系不上对方。	报警人在现场报:认识的人在微信上找其买了3万元烟酒不付钱现在联系不上对方。	0
Y42efcb	事主举报:其处有一家公司(***电话***********)联系家里老人家称可以免费领取大米借机叫老人家交会费加入该公司卖保健品等物品怀疑该公司系欺骗老人家需相关部门核实。	事主举报:其处有一家公司(***电话***********)联系家里老人家称可以免费领取大米借机叫老人家交会费加入该公司卖保健品等物品怀疑该公司系欺骗老人家需相关部门核实。	0
Y2eaf29	事主报找**商业广场483号的店铺购买了价值11万的商品转账地和案发地在*田现在人在其**对方不肯退款。	事主报找**商业广场483号的店铺购买了价值11万的商品转账地和案发地在*田现在人在其**对方不肯退款。	0
Yf45d89	(纠纷)2022年4月11日10**当事人**到我队反映称其于2021年1月份与***签署《增资协议》注资500**到吾拳(**)体**化产*****并占有该公司10%股份后于2021年7月提出要求退资双方于2021年9月签署《增资协议解除协议》约定全部退还500万元***已经退还200万元剩余300***未退还。	(纠纷)2022年4月11日10**当事人**到我队反映称其于2021年1月份与***签署《增资协议》注资500**到吾拳(**)体**化产*****并占有该公司10%股份后于2021年7月提出要求退资双方于2021年9月签署《增资协议解除协议》约定全部退还500万元***已经退还200万元剩余300***未退还。	0
Y07e08c	闽D***9D小车、外卖电动车相刮人没事。 催促到场。	闽D***9D小车、外卖电动车相刮人没事。 催促到场。	0
Ye7d5df	有人自称电缆分支箱因费用问题引发纠纷。	有人自称电缆分支箱因费用问题引发纠纷。	0
Y9ae754	转:复旦***院住院部8B4床(等家属来电再派车)—无名氏—肝癌	否认接触史绿码核酸阴性	0
Y662803	转:复旦**医院呼吸科9B38床—无名氏—腹部积液?	否认接触史绿码5.29	0
Y2a8f33	2022年6月11日报警人***(身份证:****************** 电话:***********)报称在**省**市**区**3032号在网上与他人存在购买游戏币的纠纷。	2022年6月11日报警人***(身份证:****************** 电话:***********)报称在**省**市**区**3032号在网上与他人存在购买游戏币的纠纷。	0
Y920ca8	报警男子报购买一个摩托车架子现在因架子无法使用商家不退款。 事主询问进展告知其已通知相关单位。 再报催促 催促到场(报警后没有人与其联系) 再报询问工商局电话。	报警男子报购买一个摩托车架子现在因架子无法使用商家不退款。 事主询问进展告知其已通知相关单位。 再报催促 催促到场(报警后没有人与其联系) 再报询问工商局电话。	0
Y182eb5	转:**医院ICU2楼12床(待办手续)—无名氏—大腿骨折要呼吸机意识不清		0
Y03f334	(自接警情)2022年5月24日16*****(身份证:******************电话:***********)称其在*鱼app购买火影忍者游戏账号现账号被对方找回求助处理。	(自接警情)2022年5月24日16*****(身份证:******************电话:***********)称其在*******app购买*******者游戏账号现账号被对方找回求助处理。	0
Y33173c	【自接警情】2022年6月5日11*****(身份证号码:***********X联系电话:***********)来所报称其之前在***********广场附近委托朋友**(女身份证号3*************联系电话***********)在帮忙进行做投资现因对方投资亏损导致其无法收回本金和利息遂来所报警因事发地点非我所辖区报警人在6月1日也在**派出所报警但民警告知其需要到辖区派出所报警求助其遂来所报警已告知当事人该情况属于经济纠纷如需要报警需要到辖区派出所报警求助或自行通过司法途径处理。	【自接警情】2022年6月5日11*****(身份证号码:***********X联系电话:***********)来所报称其之前在***********广场附近委托朋友**(女身份证号***********X联系电话***********)在帮忙进行做投资现因对方投资亏损导致其无法收回本金和利息遂来所报警因事发地点非我所辖区报警人在6月1日也在**派出所报警但民警告知其需要到辖区派出所报警求助其遂来所报警已告知当事人该情况属于经济纠纷如需要报警需要到辖区派出所报警求助或自行通过司法途径处理。	0
Y460ed7	骑手把外卖弄坏了现因赔偿问题发生争执需处理。	骑手把外卖弄坏了现因赔偿问题发生争执需处理。	0
Yb3b168	(自接警情)2022年1月27日10**报警人***(男1997年8月18日出生汉族户籍地**省**市叠**茭阳*川山1号现住**省**市**区**东路884号现从事个体身份证:******************电话***********)来所报其先前与一名网友网恋期间有资金往来现其找对**拿***但对**回复其其现报警求助。	(自接警情)2022年1月27日10**报警人***(男1997年8月18日出生汉族户籍地**省**市叠**茭阳*川山1号现住**省**市**区**东路884号现从事个体身份证:******************电话***********)来所报其先前与一名网友网恋期间有资金往来现其找对**拿***但对**回复其其现报警求助。	0
Y923a90	转:**医院—无名氏—胰腺炎血压低		0
Yf10b6c	2022年6月1日在**省**市**区**北路438号***(身份证:****************** 电话:***********)与***(身份证:****************** 电话:***********)因清理垃圾问题发生口角。	2022年6月1日在**省**市**区**北路438号***(身份证:****************** 电话:***********)与***(身份证:****************** 电话:***********)因清理垃圾问题发生口角。	0
Y070aa0	2022年5月13日15时45分许我所接***(女身份证号码******************户籍地址**市**区**B区1号楼2074室)于2017年至2020年被其同学***以借**做生意为由并称等生意做**双倍返还给***后***陆陆续续借给***50万元人民币左右其向***讨*****微信电话均联系不上民警告知其系借贷纠纷可自行找***讨要钱款或前往法院诉讼。	2022年5月13日15时45分许我所接***(女身份证号码******************户籍地址**市**区**B区1号楼2074室)于2017年至2020年被其同学***以借**做生意为由并称等生意做**双倍返还给***后***陆陆续续借给***50万元人民币左右其向***讨*****微信电话均联系不上民警告知其系借贷纠纷可自行找***讨要钱款或前往法院诉讼。	0
Y0737e5	转:第**医院急诊—无名氏—心衰引发的肺部感染、胸腔积液高血压	否认接触史	0
Yd6aca7	群众微信举报:**超市卖假烟	群众微信举报:**超市卖假烟	0
Y377e0e	事主报闽D***4F小型汽车(灰)车辆不见其亲戚有其车钥匙双方有经济纠纷现找不到对方。 事主再报:地址**路15号店面。	事主报闽D***4F小型汽车(灰)车辆不见其亲戚有其车钥匙双方有经济纠纷现找不到对方。 事主再报:地址**路15号店面。	0
Y5e0817	(自接警情)2022年6月6日16*****(身份证)来所报称其于2022年3月23日找***(身份证)到***发小区搞装修双方签订合同后其支付了预付金1**给******到工地干了一天活后要求其涨工钱其不同意***便不去干活其联系***退预付金***只退了其1000元现其联系不上***求助民警帮助联系***。	(自接警情)2022年6月6日16*****(身份证)来所报称其于2022年3月23日找***(身份证)到***发小区搞装修双方签订合同后其支付了预付金1**给******到工地干了一天活后要求其涨工钱其不同意***便不去干活其联系***退预付金***只退了其1000元现其联系不上***求助民警帮助联系***。	0
Y245317	转;**医院急诊—无名氏—大腿骨折	6.11***泰-**绿码未做核酸	0
Y48270c	(自接警情)2022年6月4日19*****(身份证:******************电话:***********)称其向好友购买网约车(品牌:**50辆)现对方联系不上求助处理。	(自接警情)2022年6月4日19*****(身份证:******************电话:***********)称其向好友购买网约车(品牌:**50辆)现对方联系不上求助处理。	0
Yf5d7c3	事主报该处酒吧内充值现工作人员不给其退款需要相关单位处理。 再报要撤案	事主报该处酒吧内充值现工作人员不给其退款需要相关单位处理。 再报要撤案	0
Y356f4b	事主在场报因对**钱不还现场老板也不处理来到该处要搬走物品。	事主在场报因对**钱不还现场老板也不处理来到该处要搬走物品。	0
Y73618d	转:***医院4楼14床—无名氏—胰腺炎		0
Y187dea	转:第**医院**分院1号楼4**无名氏—肋骨骨折右侧胸腔积液	否认接触史	0
Y480f27	【无需出警】***报称:2016年至2018年11份之间其给朋友***(女身份证号码:******************联系电话:***********)借了20万元期间有还了大约9万元到目前为止还差其11万元。(****)	【无需出警】***报称:2016年至2018年11份之间其给朋友***(女身份证号码:******************联系电话:***********)借了20万元期间有还了大约9万元到目前为止还差其11万元。(****)	0
Y2d941d	转:**医院住院部7楼14床—无名氏—心衰 疝气	否认接触史 绿码	0
Y632018	【无需出警】2022年1月20日13**报警人***(******************)自行来所报称:其与**签订购房合同(房屋地址:**区**路545号805室)现产权人已变更**未能履行购房合同。	【无需出警】2022年1月20日13**报警人***(******************)自行来所报称:其与**签订购房合同(房屋地址:**区**路545号805室)现产权人已变更**未能履行购房合同。	0
Yd3347e	报警人报5月27日家里的小孩(**萱10岁****三年级学生)在晚托班学习的时候被两名同学调戏后因为其中一名同学将其绊倒导致受伤缝了8针现对方家长不愿意赔偿起争执需要处理。	报警人报5月27日家里的小孩(**萱10岁****三年级学生)在晚托班学习的时候被两名同学调戏后因为其中一名同学将其绊倒导致受伤缝了8针现对方家长不愿意赔偿起争执需要处理。	0
Y2a26e6	衣服放在废弃的柜子被回收走双方因赔偿问题发生争执需民警到场调解。 报警人催促到场。 报警人催促到场。 再报民警到场协商处理。	衣服放在废弃的柜子被回收走双方因赔偿问题发生争执需民警到场调解。 报警人催促到场。 报警人催促到场。 再报民警到场协商处理。	0
Y82eec5	事主在现场报购物刮奖刮到奖品店家不兑现消费欺诈需要相关部门处理。 催促 告知已通知	事主在现场报购物刮奖刮到奖品店家不兑现消费欺诈需要相关部门处理。 催促 告知已通知	0
Y7ef380	2022年3月26日3时11分***(男1971年09月23日出生汉族中专文化程度户籍所在地**省**县**镇***犁壁斗20号现住**市**区***路1588号现在***物业管理有限公司工作居民身份证号码******************联系电话***********)报警称其投资“***酒店”APP现无法取现。	2022年3月26日3时11分***(男1971年09月23日出生汉族中专文化程度户籍所在地**省**县**镇***犁壁斗20号现住**市**区***路1588号现在***物业管理有限公司工作居民身份证号码******************联系电话***********)报警称其投资“***酒店”APP现无法取现。	0
Ycec7b4	**监督管理局工作人员来电咨询	**监督管理局工作人员来电咨询登记号**************************的问题。	0
Y587d05	报警人不在现场因水电工和装修公司的费用问题现外包的水电工人跑到其房子闹事**不走现需要处理。	报警人不在现场因水电工和装修公司的费用问题现外包的水电工人跑到其房子闹事**不走现需要处理。	0
Ye43898	2022年6月12日11****来所报称其之前在国贸大厦楼下向一名男子借钱现还的钱已经超过本金对**让其继续还钱。	2022年6月12日11****来所报称其之前在国贸大厦楼下向一名男子借钱现还的钱已经超过本金对**让其继续还钱。	0
Y12d979	事主在场称帮人做产品加工对方一直不给其双方起争执。	事主在场称帮人做产品加工对方一直不给其双方起争执。	0
Y0699c0	事主举报湖滨****路9号19楼*****、**北路****厦9楼、**南****里和商业中心231号601等公司需开增值税发票。 与3************8系同一起。	事主举报湖滨****路9号19楼*****、**北路****厦9楼、**南****里和商业中心231号601等公司需开增值税发票。 与3************8系同一起。	0
Y0587c4	职务侵占	职务侵占	0
Y7ac198	转:*里妇幼9**无名氏—29*腹痛 先兆早产		0
Yac290b	报警人报之前和对**签订**钢琴的合同将钢琴租给对方后对**履行合同未归还钢琴和租金现找到对方双方现场有争执需要民警处理 报警人催促到场。 事主再报称咨询过律师民警是可以处理告知辖区所电话。	报警人报之前和对**签订**钢琴的合同将钢琴租给对方后对**履行合同未归还钢琴和租金现找到对方双方现场有争执需要民警处理 报警人催促到场。 事主再报称咨询过律师民警是可以处理告知辖区所电话。	0
Y1ecd79	现场报因送水泥到工地少了4包工地不给签单双方起争执。 再报催促到场。	现场报因送水泥到工地少了4包工地不给签单双方起争执。 再报催促到场。	0
Y03df29	转:**医院住院部神经外科2号楼16楼重症监护室(未办出院手续)—无名氏—心脏不适要去装起搏器		0
Y5c3987	事主在现场报:其在该处给小孩报了一个早教课(金额2700元)现在其发现该处早教课工作人员都不见了、联系不上负责人店面关门了需相关部门处置。 再报告知已通知。	事主在现场报:其在该处给小孩报了一个早教课(金额2700元)现在其发现该处早教课工作人员都不见了、联系不上负责人店面关门了需相关部门处置。 再报告知已通知。	0
Y878f6a	举报该处店面卖假货。	举报该处店面卖假货。	0
Ybae2e3	2022年6月12日15时19分**所接***(女)来所报警称其因准备****贵(男)合作开快递店(已签合同)给对**了1万元现在自己不想做了请求对**1万元钱但是对方一直推脱。	2022年6月12日15时19分**所接***(女)来所报警称其因准备****贵(男)合作开快递店(已签合同)给对**了1万元现在自己不想做了请求对**1万元钱但是对方一直推脱。	0
Y26be20	转:**医院急诊—无名氏—急性阑尾炎		0
Y5c50a5	有个客人不结账需处理。 催促到场 催促到场 催促到场。 再报地点系在*****街东北烧烤催促。	有个客人不结账需处理。 催促到场 催促到场 催促到场。 再报地点系在*****街东北烧烤催促。	0
Y0b3694	报警人报该处因对方拖欠瓷砖货款问题双方起争执。	报警人报该处因对方拖欠瓷砖货款问题双方起争执。	0
Yb04229	转:**医院急诊—无名氏—醒酒 呕吐物褐色	否认接触史	0
Y8df172	事主报在该酒店订婚宴现突然接通知酒店关门老板要跑路现正在赶往***路上	事主报在该酒店订婚宴现突然接通知酒店关门老板要跑路现正在赶往***路上	0
Yfbabdb	事主现场报:委托快递寄送两条香烟却被丢件现在不赔付双方引发争执需要民警到场处置。	事主现场报:委托快递寄送两条香烟却被丢件现在不赔付双方引发争执需要民警到场处置。	0
Ya2d2c6	事主报:其发现旅行项目及酒店与***所承诺的项目不相符;旅行...	事主报:其发现旅行项目及酒店与***所承诺的项目不相符;***名叫****翼酒洲***地址位于****区联谊中路409号2001室内)	0
Y412744	女子报一个男的过来陪喝酒索要小费现场起争执	女子报一个男的过来陪喝酒索要小费现场起争执	0
Y6fed71	事主报有个乘客喝多了不**。	事主报有个乘客喝多了不**。	0
Yf49a27	举报该处无照经营旅馆。	举报该处无照经营旅馆。	0
Yaf24d7	事主称之前充值了健身卡年前**了店员称会帮其办理退款但现在还没办理好电话也不接昨天也有反映过了但是工商局还未与其联系处理。	事主称之前充值了健身卡年前**了店员称会帮其办理退款但现在还没办理好电话也不接昨天也有反映过了但是工商局还未与其联系处理。	0
Ya2fe0b	**医院**分院—无名氏—心脏病	5.17核酸	0
Y44dd18	(自接警情)2022年5月18日15时20分许***(男)来所称其2020年在**区**镇通过抖音认识一名叫**(电话:***********微信:******ing昵称:*林)后双方确认成为男女朋友关系期间对**找其借过钱其也同意了现其联系不上对方便来所报警求助。	(自接警情)2022年5月18日15时20分许***(男)来所称其2020年在**区**镇通过抖音认识一名叫**(电话:***********微信:******ng昵称:*林)后双方确认成为男女朋友关系期间对**找其借过钱其也同意了现其联系不上对方便来所报警求助。	0
Yc6bea1	事主报因经济纠纷有人拿其蛋糕不还。	事主报因经济纠纷有人拿其蛋糕不还。	0
Yf55688	转:复旦**医院12**无名氏—胆管结石	核酸48小时内	0
Ye389e9	转:**医院CPU(带氧气及心电监护)—无名氏—肾功能不全	否认接触史	0
Y60af77	事主在现场报因讨要垫付的医药费发生争执。 再报门牌号53号206	事主在现场报因讨要垫付的医药费发生争执。 再报门牌号**号206	0
Ydbc3b0	报警人现场报维修水泵费用问题有纠纷 再报:处理好了撤警	报警人现场报维修水泵费用问题有纠纷 再报:处理好了撤警	0
Y236c73	(贷款纠纷)2022年4月19日9是许****银行股份有限公司**分行委托员工**飞来我队求助称:2017年8月8日中*****银行股份有限公司**分行与**签订《流动资金贷款合同》**向******银行股份有限公司**分行贷款人民币152万元到期后**未归还贷款资金。	(贷款纠纷)2022年4月19日9是许******银行股份有限公司**分行委托员工**飞来我队求助称:2017年8月8日中*****银行股份有限公司**分行与**签订《流动资金贷款合同》**向******银行股份有限公司**分行贷款人民币152万元到期后**未归还贷款资金。	0
Yd66653	现场报因装修材料不能使用退款问题与师傅起争执。	现场报因装修材料不能使用退款问题与师傅起争执。	0
Yb92224	转:**医院消化内科3号楼15楼62床(需评估)—无名氏—胃出血	否认接触史	0
Ye05e15	房东不退剩下的房租双方争执。 催促到场	房东不退剩下的房租双方争执。 催促到场	0
Y6df366	2022年5月16日***(男居民身份证号码******************电话***********)报警称其在**市**区**花园24号701室被人以做任务被骗29495元人民币。	2022年5月16日***(男居民身份证号码******************电话***********)报警称其在**市**区**花园24号701室被人以做任务被骗29495元人民币。	0
Y7e4737	转:**区*医院二楼42床—无名氏—心脏不适(有起搏器)?	否认接触史绿码	0
Yad4692	事主在现场报其处从事洗车工作老板不结算工资已流转职能部门处置 ***********再报其处员工不肯离开	事主在现场报其处从事洗车工作老板不结算工资已流转职能部门处置 ***********再报其处员工不肯离开	0
Yf4b827	有人欠钱不还有争执	有人欠钱不还有争执	0
Yf54334	现场报乘客携带小孩乘车小孩吃东西导致车上都是油迹双方赔偿起争执。 事主再报对方赔偿其50元双方私了。	现场报乘客携带小孩乘车小孩吃东西导致车上都是油迹双方赔偿起争执。 事主再报对方赔偿其50元双方私了。	0
Y586b66	**卫生院门口—无名氏—酒精过量	绿码 否认接触史	0
Y22391a	2022年6月8日11*****(男身份证号码******************现住址**市**区**路1226号914室联系电话***********)来所报称其与***合作二手车生意于2020年12月向***转账80万购买一辆劳*****特轿车。后双方继续合作。但是该辆古斯特轿车一直未能交付给***。***找***要车***说**在挂牌。***既不给**不退款。***现来来所报警。	2022年6月8日11*****(男身份证号码******************现住址**市**区**路1226号914室联系电话***********)来所报称其与***合作二手车生意于2020年12月向***转账80万购买一辆劳*****特轿车。后双方继续合作。但是该辆古斯特轿车一直未能交付给***。***找***要车***说**在挂牌。***既不给**不退款。***现来来所报警。	0
Y757596	【自接警情】2022年3月14日12*****(居民身份证号码******************联系电话***********)来所报警求助称2022年1月份期间其在网上接触到炒股至2022年3月12日的时候其发现自己使用的“亚***通”炒股APP无法操作但平台还在正常运行其怀疑自己可能被骗遂来报警现报警人称其先与平台客户联系询问情况待询问清楚后再来所说明情况。	【自接警情】2022年3月14日12*****(居民身份证号码******************联系电话***********)来所报警求助称2022年1月份期间其在网上接触到炒股至2022年3月12日的时候其发现自己使用的“亚***通”炒股APP无法操作但平台还在正常运行其怀疑自己可能被骗遂来报警现报警人称其先与平台客户联系询问情况待询问清楚后再来所说明情况。	0
Y279438	给物业送了一年的桶装水现在物业不承认双方发生争执。 催促处理、	给物业送了一年的桶装水现在物业不承认双方发生争执。 催促处理、	0
Y7599c2	转:**市**医院急诊—无名氏—急性阑尾炎		0
Y73d846	转:****医院儿科B2区(未联系好医院)—无名氏—小孩血氧测不到发热		0
Y65f2c2	报称:今年3月5日、4月12日、6月1日分别借一万、一万、一万五千给**明(**)黄金珠宝有限公司每个月收取一定利息现在利息本金没收到。	报称:今年3月5日、4月12日、6月1日分别借一万、一万、一万五千给**明(**)黄金珠宝有限公司每个月收取一定利息现在利息本金没收到。	0
