12141	12264	12387	12510	12633	12756	12879	13002	13125	13248	13371	13494	13617	13740	13863	13986	14109	14232	14355	14478	14601	83	206	329	452	575	698	821	944	1067	1190	1313	1436	1559	1682	1805	1928	2051	2174	2297	2420	2422	2545	2668	2791	2914	3037	3160	3283	3406	3529	3652	3775	3898	4021	4144	4267	4390	4513	4636	4759	4882	5005	5128	5251	5374	5497	5620	5743	5866	5989	6112	6235	6358	6481	6604	6727	6850	6973	7096	7219	7342	7465	7588	7711	7834	7957	8080	8203	8326	8449	8572	8695	8818	8941	9064	9187	9310	9433	9556	9679	9681	9804	9927	10050	10173	10296	10419	10542	10665	10788	10911	11034	11157	11280	11403	11526	11649	11772	11895	12018	
12263	12386	12509	12632	12755	12878	13001	13124	13247	13370	13493	13616	13739	13862	13985	14108	14231	14354	14477	14600	82	205	328	451	574	697	820	943	1066	1189	1312	1435	1558	1681	1804	1927	2050	2173	2296	2419	2421	2544	2667	2790	2913	3036	3159	3282	3405	3528	3651	3774	3897	4020	4143	4266	4389	4512	4635	4758	4881	5004	5127	5250	5373	5496	5619	5742	5865	5988	6111	6234	6357	6480	6603	6726	6849	6972	7095	7218	7341	7464	7587	7710	7833	7956	8079	8202	8325	8448	8571	8694	8817	8940	9063	9186	9309	9432	9555	9678	9801	9803	9926	10049	10172	10295	10418	10541	10664	10787	10910	11033	11156	11279	11402	11525	11648	11771	11894	12017	12140	
12385	12508	12631	12754	12877	13000	13123	13246	13369	13492	13615	13738	13861	13984	14107	14230	14353	14476	14599	81	204	327	450	573	696	819	942	1065	1188	1311	1434	1557	1680	1803	1926	2049	2172	2295	2418	2541	2543	2666	2789	2912	3035	3158	3281	3404	3527	3650	3773	3896	4019	4142	4265	4388	4511	4634	4757	4880	5003	5126	5249	5372	5495	5618	5741	5864	5987	6110	6233	6356	6479	6602	6725	6848	6971	7094	7217	7340	7463	7586	7709	7832	7955	8078	8201	8324	8447	8570	8693	8816	8939	9062	9185	9308	9431	9554	9677	9800	9802	9925	10048	10171	10294	10417	10540	10663	10786	10909	11032	11155	11278	11401	11524	11647	11770	11893	12016	12139	12262	
12507	12630	12753	12876	12999	13122	13245	13368	13491	13614	13737	13860	13983	14106	14229	14352	14475	14598	80	203	326	449	572	695	818	941	1064	1187	1310	1433	1556	1679	1802	1925	2048	2171	2294	2417	2540	2542	2665	2788	2911	3034	3157	3280	3403	3526	3649	3772	3895	4018	4141	4264	4387	4510	4633	4756	4879	5002	5125	5248	5371	5494	5617	5740	5863	5986	6109	6232	6355	6478	6601	6724	6847	6970	7093	7216	7339	7462	7585	7708	7831	7954	8077	8200	8323	8446	8569	8692	8815	8938	9061	9184	9307	9430	9553	9676	9799	9922	9924	10047	10170	10293	10416	10539	10662	10785	10908	11031	11154	11277	11400	11523	11646	11769	11892	12015	12138	12261	12384	
12629	12752	12875	12998	13121	13244	13367	13490	13613	13736	13859	13982	14105	14228	14351	14474	14597	79	202	325	448	571	694	817	940	1063	1186	1309	1432	1555	1678	1801	1924	2047	2170	2293	2416	2539	2662	2664	2787	2910	3033	3156	3279	3402	3525	3648	3771	3894	4017	4140	4263	4386	4509	4632	4755	4878	5001	5124	5247	5370	5493	5616	5739	5862	5985	6108	6231	6354	6477	6600	6723	6846	6969	7092	7215	7338	7461	7584	7707	7830	7953	8076	8199	8322	8445	8568	8691	8814	8937	9060	9183	9306	9429	9552	9675	9798	9921	9923	10046	10169	10292	10415	10538	10661	10784	10907	11030	11153	11276	11399	11522	11645	11768	11891	12014	12137	12260	12383	12506	
12751	12874	12997	13120	13243	13366	13489	13612	13735	13858	13981	14104	14227	14350	14473	14596	78	201	324	447	570	693	816	939	1062	1185	1308	1431	1554	1677	1800	1923	2046	2169	2292	2415	2538	2661	2663	2786	2909	3032	3155	3278	3401	3524	3647	3770	3893	4016	4139	4262	4385	4508	4631	4754	4877	5000	5123	5246	5369	5492	5615	5738	5861	5984	6107	6230	6353	6476	6599	6722	6845	6968	7091	7214	7337	7460	7583	7706	7829	7952	8075	8198	8321	8444	8567	8690	8813	8936	9059	9182	9305	9428	9551	9674	9797	9920	10043	10045	10168	10291	10414	10537	10660	10783	10906	11029	11152	11275	11398	11521	11644	11767	11890	12013	12136	12259	12382	12505	12628	
12873	12996	13119	13242	13365	13488	13611	13734	13857	13980	14103	14226	14349	14472	14595	77	200	323	446	569	692	815	938	1061	1184	1307	1430	1553	1676	1799	1922	2045	2168	2291	2414	2537	2660	2783	2785	2908	3031	3154	3277	3400	3523	3646	3769	3892	4015	4138	4261	4384	4507	4630	4753	4876	4999	5122	5245	5368	5491	5614	5737	5860	5983	6106	6229	6352	6475	6598	6721	6844	6967	7090	7213	7336	7459	7582	7705	7828	7951	8074	8197	8320	8443	8566	8689	8812	8935	9058	9181	9304	9427	9550	9673	9796	9919	10042	10044	10167	10290	10413	10536	10659	10782	10905	11028	11151	11274	11397	11520	11643	11766	11889	12012	12135	12258	12381	12504	12627	12750	
12995	13118	13241	13364	13487	13610	13733	13856	13979	14102	14225	14348	14471	14594	76	199	322	445	568	691	814	937	1060	1183	1306	1429	1552	1675	1798	1921	2044	2167	2290	2413	2536	2659	2782	2784	2907	3030	3153	3276	3399	3522	3645	3768	3891	4014	4137	4260	4383	4506	4629	4752	4875	4998	5121	5244	5367	5490	5613	5736	5859	5982	6105	6228	6351	6474	6597	6720	6843	6966	7089	7212	7335	7458	7581	7704	7827	7950	8073	8196	8319	8442	8565	8688	8811	8934	9057	9180	9303	9426	9549	9672	9795	9918	10041	10164	10166	10289	10412	10535	10658	10781	10904	11027	11150	11273	11396	11519	11642	11765	11888	12011	12134	12257	12380	12503	12626	12749	12872	
13117	13240	13363	13486	13609	13732	13855	13978	14101	14224	14347	14470	14593	75	198	321	444	567	690	813	936	1059	1182	1305	1428	1551	1674	1797	1920	2043	2166	2289	2412	2535	2658	2781	2904	2906	3029	3152	3275	3398	3521	3644	3767	3890	4013	4136	4259	4382	4505	4628	4751	4874	4997	5120	5243	5366	5489	5612	5735	5858	5981	6104	6227	6350	6473	6596	6719	6842	6965	7088	7211	7334	7457	7580	7703	7826	7949	8072	8195	8318	8441	8564	8687	8810	8933	9056	9179	9302	9425	9548	9671	9794	9917	10040	10163	10165	10288	10411	10534	10657	10780	10903	11026	11149	11272	11395	11518	11641	11764	11887	12010	12133	12256	12379	12502	12625	12748	12871	12994	
13239	13362	13485	13608	13731	13854	13977	14100	14223	14346	14469	14592	74	197	320	443	566	689	812	935	1058	1181	1304	1427	1550	1673	1796	1919	2042	2165	2288	2411	2534	2657	2780	2903	2905	3028	3151	3274	3397	3520	3643	3766	3889	4012	4135	4258	4381	4504	4627	4750	4873	4996	5119	5242	5365	5488	5611	5734	5857	5980	6103	6226	6349	6472	6595	6718	6841	6964	7087	7210	7333	7456	7579	7702	7825	7948	8071	8194	8317	8440	8563	8686	8809	8932	9055	9178	9301	9424	9547	9670	9793	9916	10039	10162	10285	10287	10410	10533	10656	10779	10902	11025	11148	11271	11394	11517	11640	11763	11886	12009	12132	12255	12378	12501	12624	12747	12870	12993	13116	
13361	13484	13607	13730	13853	13976	14099	14222	14345	14468	14591	73	196	319	442	565	688	811	934	1057	1180	1303	1426	1549	1672	1795	1918	2041	2164	2287	2410	2533	2656	2779	2902	3025	3027	3150	3273	3396	3519	3642	3765	3888	4011	4134	4257	4380	4503	4626	4749	4872	4995	5118	5241	5364	5487	5610	5733	5856	5979	6102	6225	6348	6471	6594	6717	6840	6963	7086	7209	7332	7455	7578	7701	7824	7947	8070	8193	8316	8439	8562	8685	8808	8931	9054	9177	9300	9423	9546	9669	9792	9915	10038	10161	10284	10286	10409	10532	10655	10778	10901	11024	11147	11270	11393	11516	11639	11762	11885	12008	12131	12254	12377	12500	12623	12746	12869	12992	13115	13238	
13483	13606	13729	13852	13975	14098	14221	14344	14467	14590	72	195	318	441	564	687	810	933	1056	1179	1302	1425	1548	1671	1794	1917	2040	2163	2286	2409	2532	2655	2778	2901	3024	3026	3149	3272	3395	3518	3641	3764	3887	4010	4133	4256	4379	4502	4625	4748	4871	4994	5117	5240	5363	5486	5609	5732	5855	5978	6101	6224	6347	6470	6593	6716	6839	6962	7085	7208	7331	7454	7577	7700	7823	7946	8069	8192	8315	8438	8561	8684	8807	8930	9053	9176	9299	9422	9545	9668	9791	9914	10037	10160	10283	10406	10408	10531	10654	10777	10900	11023	11146	11269	11392	11515	11638	11761	11884	12007	12130	12253	12376	12499	12622	12745	12868	12991	13114	13237	13360	
13605	13728	13851	13974	14097	14220	14343	14466	14589	71	194	317	440	563	686	809	932	1055	1178	1301	1424	1547	1670	1793	1916	2039	2162	2285	2408	2531	2654	2777	2900	3023	3146	3148	3271	3394	3517	3640	3763	3886	4009	4132	4255	4378	4501	4624	4747	4870	4993	5116	5239	5362	5485	5608	5731	5854	5977	6100	6223	6346	6469	6592	6715	6838	6961	7084	7207	7330	7453	7576	7699	7822	7945	8068	8191	8314	8437	8560	8683	8806	8929	9052	9175	9298	9421	9544	9667	9790	9913	10036	10159	10282	10405	10407	10530	10653	10776	10899	11022	11145	11268	11391	11514	11637	11760	11883	12006	12129	12252	12375	12498	12621	12744	12867	12990	13113	13236	13359	13482	
13727	13850	13973	14096	14219	14342	14465	14588	70	193	316	439	562	685	808	931	1054	1177	1300	1423	1546	1669	1792	1915	2038	2161	2284	2407	2530	2653	2776	2899	3022	3145	3147	3270	3393	3516	3639	3762	3885	4008	4131	4254	4377	4500	4623	4746	4869	4992	5115	5238	5361	5484	5607	5730	5853	5976	6099	6222	6345	6468	6591	6714	6837	6960	7083	7206	7329	7452	7575	7698	7821	7944	8067	8190	8313	8436	8559	8682	8805	8928	9051	9174	9297	9420	9543	9666	9789	9912	10035	10158	10281	10404	10527	10529	10652	10775	10898	11021	11144	11267	11390	11513	11636	11759	11882	12005	12128	12251	12374	12497	12620	12743	12866	12989	13112	13235	13358	13481	13604	
13849	13972	14095	14218	14341	14464	14587	69	192	315	438	561	684	807	930	1053	1176	1299	1422	1545	1668	1791	1914	2037	2160	2283	2406	2529	2652	2775	2898	3021	3144	3267	3269	3392	3515	3638	3761	3884	4007	4130	4253	4376	4499	4622	4745	4868	4991	5114	5237	5360	5483	5606	5729	5852	5975	6098	6221	6344	6467	6590	6713	6836	6959	7082	7205	7328	7451	7574	7697	7820	7943	8066	8189	8312	8435	8558	8681	8804	8927	9050	9173	9296	9419	9542	9665	9788	9911	10034	10157	10280	10403	10526	10528	10651	10774	10897	11020	11143	11266	11389	11512	11635	11758	11881	12004	12127	12250	12373	12496	12619	12742	12865	12988	13111	13234	13357	13480	13603	13726	
13971	14094	14217	14340	14463	14586	68	191	314	437	560	683	806	929	1052	1175	1298	1421	1544	1667	1790	1913	2036	2159	2282	2405	2528	2651	2774	2897	3020	3143	3266	3268	3391	3514	3637	3760	3883	4006	4129	4252	4375	4498	4621	4744	4867	4990	5113	5236	5359	5482	5605	5728	5851	5974	6097	6220	6343	6466	6589	6712	6835	6958	7081	7204	7327	7450	7573	7696	7819	7942	8065	8188	8311	8434	8557	8680	8803	8926	9049	9172	9295	9418	9541	9664	9787	9910	10033	10156	10279	10402	10525	10648	10650	10773	10896	11019	11142	11265	11388	11511	11634	11757	11880	12003	12126	12249	12372	12495	12618	12741	12864	12987	13110	13233	13356	13479	13602	13725	13848	
14093	14216	14339	14462	14585	67	190	313	436	559	682	805	928	1051	1174	1297	1420	1543	1666	1789	1912	2035	2158	2281	2404	2527	2650	2773	2896	3019	3142	3265	3388	3390	3513	3636	3759	3882	4005	4128	4251	4374	4497	4620	4743	4866	4989	5112	5235	5358	5481	5604	5727	5850	5973	6096	6219	6342	6465	6588	6711	6834	6957	7080	7203	7326	7449	7572	7695	7818	7941	8064	8187	8310	8433	8556	8679	8802	8925	9048	9171	9294	9417	9540	9663	9786	9909	10032	10155	10278	10401	10524	10647	10649	10772	10895	11018	11141	11264	11387	11510	11633	11756	11879	12002	12125	12248	12371	12494	12617	12740	12863	12986	13109	13232	13355	13478	13601	13724	13847	13970	
14215	14338	14461	14584	66	189	312	435	558	681	804	927	1050	1173	1296	1419	1542	1665	1788	1911	2034	2157	2280	2403	2526	2649	2772	2895	3018	3141	3264	3387	3389	3512	3635	3758	3881	4004	4127	4250	4373	4496	4619	4742	4865	4988	5111	5234	5357	5480	5603	5726	5849	5972	6095	6218	6341	6464	6587	6710	6833	6956	7079	7202	7325	7448	7571	7694	7817	7940	8063	8186	8309	8432	8555	8678	8801	8924	9047	9170	9293	9416	9539	9662	9785	9908	10031	10154	10277	10400	10523	10646	10769	10771	10894	11017	11140	11263	11386	11509	11632	11755	11878	12001	12124	12247	12370	12493	12616	12739	12862	12985	13108	13231	13354	13477	13600	13723	13846	13969	14092	
14337	14460	14583	65	188	311	434	557	680	803	926	1049	1172	1295	1418	1541	1664	1787	1910	2033	2156	2279	2402	2525	2648	2771	2894	3017	3140	3263	3386	3509	3511	3634	3757	3880	4003	4126	4249	4372	4495	4618	4741	4864	4987	5110	5233	5356	5479	5602	5725	5848	5971	6094	6217	6340	6463	6586	6709	6832	6955	7078	7201	7324	7447	7570	7693	7816	7939	8062	8185	8308	8431	8554	8677	8800	8923	9046	9169	9292	9415	9538	9661	9784	9907	10030	10153	10276	10399	10522	10645	10768	10770	10893	11016	11139	11262	11385	11508	11631	11754	11877	12000	12123	12246	12369	12492	12615	12738	12861	12984	13107	13230	13353	13476	13599	13722	13845	13968	14091	14214	
14459	14582	64	187	310	433	556	679	802	925	1048	1171	1294	1417	1540	1663	1786	1909	2032	2155	2278	2401	2524	2647	2770	2893	3016	3139	3262	3385	3508	3510	3633	3756	3879	4002	4125	4248	4371	4494	4617	4740	4863	4986	5109	5232	5355	5478	5601	5724	5847	5970	6093	6216	6339	6462	6585	6708	6831	6954	7077	7200	7323	7446	7569	7692	7815	7938	8061	8184	8307	8430	8553	8676	8799	8922	9045	9168	9291	9414	9537	9660	9783	9906	10029	10152	10275	10398	10521	10644	10767	10890	10892	11015	11138	11261	11384	11507	11630	11753	11876	11999	12122	12245	12368	12491	12614	12737	12860	12983	13106	13229	13352	13475	13598	13721	13844	13967	14090	14213	14336	
14581	63	186	309	432	555	678	801	924	1047	1170	1293	1416	1539	1662	1785	1908	2031	2154	2277	2400	2523	2646	2769	2892	3015	3138	3261	3384	3507	3630	3632	3755	3878	4001	4124	4247	4370	4493	4616	4739	4862	4985	5108	5231	5354	5477	5600	5723	5846	5969	6092	6215	6338	6461	6584	6707	6830	6953	7076	7199	7322	7445	7568	7691	7814	7937	8060	8183	8306	8429	8552	8675	8798	8921	9044	9167	9290	9413	9536	9659	9782	9905	10028	10151	10274	10397	10520	10643	10766	10889	10891	11014	11137	11260	11383	11506	11629	11752	11875	11998	12121	12244	12367	12490	12613	12736	12859	12982	13105	13228	13351	13474	13597	13720	13843	13966	14089	14212	14335	14458	
62	185	308	431	554	677	800	923	1046	1169	1292	1415	1538	1661	1784	1907	2030	2153	2276	2399	2522	2645	2768	2891	3014	3137	3260	3383	3506	3629	3631	3754	3877	4000	4123	4246	4369	4492	4615	4738	4861	4984	5107	5230	5353	5476	5599	5722	5845	5968	6091	6214	6337	6460	6583	6706	6829	6952	7075	7198	7321	7444	7567	7690	7813	7936	8059	8182	8305	8428	8551	8674	8797	8920	9043	9166	9289	9412	9535	9658	9781	9904	10027	10150	10273	10396	10519	10642	10765	10888	11011	11013	11136	11259	11382	11505	11628	11751	11874	11997	12120	12243	12366	12489	12612	12735	12858	12981	13104	13227	13350	13473	13596	13719	13842	13965	14088	14211	14334	14457	14580	
184	307	430	553	676	799	922	1045	1168	1291	1414	1537	1660	1783	1906	2029	2152	2275	2398	2521	2644	2767	2890	3013	3136	3259	3382	3505	3628	3751	3753	3876	3999	4122	4245	4368	4491	4614	4737	4860	4983	5106	5229	5352	5475	5598	5721	5844	5967	6090	6213	6336	6459	6582	6705	6828	6951	7074	7197	7320	7443	7566	7689	7812	7935	8058	8181	8304	8427	8550	8673	8796	8919	9042	9165	9288	9411	9534	9657	9780	9903	10026	10149	10272	10395	10518	10641	10764	10887	11010	11012	11135	11258	11381	11504	11627	11750	11873	11996	12119	12242	12365	12488	12611	12734	12857	12980	13103	13226	13349	13472	13595	13718	13841	13964	14087	14210	14333	14456	14579	61	
306	429	552	675	798	921	1044	1167	1290	1413	1536	1659	1782	1905	2028	2151	2274	2397	2520	2643	2766	2889	3012	3135	3258	3381	3504	3627	3750	3752	3875	3998	4121	4244	4367	4490	4613	4736	4859	4982	5105	5228	5351	5474	5597	5720	5843	5966	6089	6212	6335	6458	6581	6704	6827	6950	7073	7196	7319	7442	7565	7688	7811	7934	8057	8180	8303	8426	8549	8672	8795	8918	9041	9164	9287	9410	9533	9656	9779	9902	10025	10148	10271	10394	10517	10640	10763	10886	11009	11132	11134	11257	11380	11503	11626	11749	11872	11995	12118	12241	12364	12487	12610	12733	12856	12979	13102	13225	13348	13471	13594	13717	13840	13963	14086	14209	14332	14455	14578	60	183	
428	551	674	797	920	1043	1166	1289	1412	1535	1658	1781	1904	2027	2150	2273	2396	2519	2642	2765	2888	3011	3134	3257	3380	3503	3626	3749	3872	3874	3997	4120	4243	4366	4489	4612	4735	4858	4981	5104	5227	5350	5473	5596	5719	5842	5965	6088	6211	6334	6457	6580	6703	6826	6949	7072	7195	7318	7441	7564	7687	7810	7933	8056	8179	8302	8425	8548	8671	8794	8917	9040	9163	9286	9409	9532	9655	9778	9901	10024	10147	10270	10393	10516	10639	10762	10885	11008	11131	11133	11256	11379	11502	11625	11748	11871	11994	12117	12240	12363	12486	12609	12732	12855	12978	13101	13224	13347	13470	13593	13716	13839	13962	14085	14208	14331	14454	14577	59	182	305	
550	673	796	919	1042	1165	1288	1411	1534	1657	1780	1903	2026	2149	2272	2395	2518	2641	2764	2887	3010	3133	3256	3379	3502	3625	3748	3871	3873	3996	4119	4242	4365	4488	4611	4734	4857	4980	5103	5226	5349	5472	5595	5718	5841	5964	6087	6210	6333	6456	6579	6702	6825	6948	7071	7194	7317	7440	7563	7686	7809	7932	8055	8178	8301	8424	8547	8670	8793	8916	9039	9162	9285	9408	9531	9654	9777	9900	10023	10146	10269	10392	10515	10638	10761	10884	11007	11130	11253	11255	11378	11501	11624	11747	11870	11993	12116	12239	12362	12485	12608	12731	12854	12977	13100	13223	13346	13469	13592	13715	13838	13961	14084	14207	14330	14453	14576	58	181	304	427	
672	795	918	1041	1164	1287	1410	1533	1656	1779	1902	2025	2148	2271	2394	2517	2640	2763	2886	3009	3132	3255	3378	3501	3624	3747	3870	3993	3995	4118	4241	4364	4487	4610	4733	4856	4979	5102	5225	5348	5471	5594	5717	5840	5963	6086	6209	6332	6455	6578	6701	6824	6947	7070	7193	7316	7439	7562	7685	7808	7931	8054	8177	8300	8423	8546	8669	8792	8915	9038	9161	9284	9407	9530	9653	9776	9899	10022	10145	10268	10391	10514	10637	10760	10883	11006	11129	11252	11254	11377	11500	11623	11746	11869	11992	12115	12238	12361	12484	12607	12730	12853	12976	13099	13222	13345	13468	13591	13714	13837	13960	14083	14206	14329	14452	14575	57	180	303	426	549	
794	917	1040	1163	1286	1409	1532	1655	1778	1901	2024	2147	2270	2393	2516	2639	2762	2885	3008	3131	3254	3377	3500	3623	3746	3869	3992	3994	4117	4240	4363	4486	4609	4732	4855	4978	5101	5224	5347	5470	5593	5716	5839	5962	6085	6208	6331	6454	6577	6700	6823	6946	7069	7192	7315	7438	7561	7684	7807	7930	8053	8176	8299	8422	8545	8668	8791	8914	9037	9160	9283	9406	9529	9652	9775	9898	10021	10144	10267	10390	10513	10636	10759	10882	11005	11128	11251	11374	11376	11499	11622	11745	11868	11991	12114	12237	12360	12483	12606	12729	12852	12975	13098	13221	13344	13467	13590	13713	13836	13959	14082	14205	14328	14451	14574	56	179	302	425	548	671	
916	1039	1162	1285	1408	1531	1654	1777	1900	2023	2146	2269	2392	2515	2638	2761	2884	3007	3130	3253	3376	3499	3622	3745	3868	3991	4114	4116	4239	4362	4485	4608	4731	4854	4977	5100	5223	5346	5469	5592	5715	5838	5961	6084	6207	6330	6453	6576	6699	6822	6945	7068	7191	7314	7437	7560	7683	7806	7929	8052	8175	8298	8421	8544	8667	8790	8913	9036	9159	9282	9405	9528	9651	9774	9897	10020	10143	10266	10389	10512	10635	10758	10881	11004	11127	11250	11373	11375	11498	11621	11744	11867	11990	12113	12236	12359	12482	12605	12728	12851	12974	13097	13220	13343	13466	13589	13712	13835	13958	14081	14204	14327	14450	14573	55	178	301	424	547	670	793	
1038	1161	1284	1407	1530	1653	1776	1899	2022	2145	2268	2391	2514	2637	2760	2883	3006	3129	3252	3375	3498	3621	3744	3867	3990	4113	4115	4238	4361	4484	4607	4730	4853	4976	5099	5222	5345	5468	5591	5714	5837	5960	6083	6206	6329	6452	6575	6698	6821	6944	7067	7190	7313	7436	7559	7682	7805	7928	8051	8174	8297	8420	8543	8666	8789	8912	9035	9158	9281	9404	9527	9650	9773	9896	10019	10142	10265	10388	10511	10634	10757	10880	11003	11126	11249	11372	11495	11497	11620	11743	11866	11989	12112	12235	12358	12481	12604	12727	12850	12973	13096	13219	13342	13465	13588	13711	13834	13957	14080	14203	14326	14449	14572	54	177	300	423	546	669	792	915	
1160	1283	1406	1529	1652	1775	1898	2021	2144	2267	2390	2513	2636	2759	2882	3005	3128	3251	3374	3497	3620	3743	3866	3989	4112	4235	4237	4360	4483	4606	4729	4852	4975	5098	5221	5344	5467	5590	5713	5836	5959	6082	6205	6328	6451	6574	6697	6820	6943	7066	7189	7312	7435	7558	7681	7804	7927	8050	8173	8296	8419	8542	8665	8788	8911	9034	9157	9280	9403	9526	9649	9772	9895	10018	10141	10264	10387	10510	10633	10756	10879	11002	11125	11248	11371	11494	11496	11619	11742	11865	11988	12111	12234	12357	12480	12603	12726	12849	12972	13095	13218	13341	13464	13587	13710	13833	13956	14079	14202	14325	14448	14571	53	176	299	422	545	668	791	914	1037	
1282	1405	1528	1651	1774	1897	2020	2143	2266	2389	2512	2635	2758	2881	3004	3127	3250	3373	3496	3619	3742	3865	3988	4111	4234	4236	4359	4482	4605	4728	4851	4974	5097	5220	5343	5466	5589	5712	5835	5958	6081	6204	6327	6450	6573	6696	6819	6942	7065	7188	7311	7434	7557	7680	7803	7926	8049	8172	8295	8418	8541	8664	8787	8910	9033	9156	9279	9402	9525	9648	9771	9894	10017	10140	10263	10386	10509	10632	10755	10878	11001	11124	11247	11370	11493	11616	11618	11741	11864	11987	12110	12233	12356	12479	12602	12725	12848	12971	13094	13217	13340	13463	13586	13709	13832	13955	14078	14201	14324	14447	14570	52	175	298	421	544	667	790	913	1036	1159	
1404	1527	1650	1773	1896	2019	2142	2265	2388	2511	2634	2757	2880	3003	3126	3249	3372	3495	3618	3741	3864	3987	4110	4233	4356	4358	4481	4604	4727	4850	4973	5096	5219	5342	5465	5588	5711	5834	5957	6080	6203	6326	6449	6572	6695	6818	6941	7064	7187	7310	7433	7556	7679	7802	7925	8048	8171	8294	8417	8540	8663	8786	8909	9032	9155	9278	9401	9524	9647	9770	9893	10016	10139	10262	10385	10508	10631	10754	10877	11000	11123	11246	11369	11492	11615	11617	11740	11863	11986	12109	12232	12355	12478	12601	12724	12847	12970	13093	13216	13339	13462	13585	13708	13831	13954	14077	14200	14323	14446	14569	51	174	297	420	543	666	789	912	1035	1158	1281	
1526	1649	1772	1895	2018	2141	2264	2387	2510	2633	2756	2879	3002	3125	3248	3371	3494	3617	3740	3863	3986	4109	4232	4355	4357	4480	4603	4726	4849	4972	5095	5218	5341	5464	5587	5710	5833	5956	6079	6202	6325	6448	6571	6694	6817	6940	7063	7186	7309	7432	7555	7678	7801	7924	8047	8170	8293	8416	8539	8662	8785	8908	9031	9154	9277	9400	9523	9646	9769	9892	10015	10138	10261	10384	10507	10630	10753	10876	10999	11122	11245	11368	11491	11614	11737	11739	11862	11985	12108	12231	12354	12477	12600	12723	12846	12969	13092	13215	13338	13461	13584	13707	13830	13953	14076	14199	14322	14445	14568	50	173	296	419	542	665	788	911	1034	1157	1280	1403	
1648	1771	1894	2017	2140	2263	2386	2509	2632	2755	2878	3001	3124	3247	3370	3493	3616	3739	3862	3985	4108	4231	4354	4477	4479	4602	4725	4848	4971	5094	5217	5340	5463	5586	5709	5832	5955	6078	6201	6324	6447	6570	6693	6816	6939	7062	7185	7308	7431	7554	7677	7800	7923	8046	8169	8292	8415	8538	8661	8784	8907	9030	9153	9276	9399	9522	9645	9768	9891	10014	10137	10260	10383	10506	10629	10752	10875	10998	11121	11244	11367	11490	11613	11736	11738	11861	11984	12107	12230	12353	12476	12599	12722	12845	12968	13091	13214	13337	13460	13583	13706	13829	13952	14075	14198	14321	14444	14567	49	172	295	418	541	664	787	910	1033	1156	1279	1402	1525	
1770	1893	2016	2139	2262	2385	2508	2631	2754	2877	3000	3123	3246	3369	3492	3615	3738	3861	3984	4107	4230	4353	4476	4478	4601	4724	4847	4970	5093	5216	5339	5462	5585	5708	5831	5954	6077	6200	6323	6446	6569	6692	6815	6938	7061	7184	7307	7430	7553	7676	7799	7922	8045	8168	8291	8414	8537	8660	8783	8906	9029	9152	9275	9398	9521	9644	9767	9890	10013	10136	10259	10382	10505	10628	10751	10874	10997	11120	11243	11366	11489	11612	11735	11858	11860	11983	12106	12229	12352	12475	12598	12721	12844	12967	13090	13213	13336	13459	13582	13705	13828	13951	14074	14197	14320	14443	14566	48	171	294	417	540	663	786	909	1032	1155	1278	1401	1524	1647	
1892	2015	2138	2261	2384	2507	2630	2753	2876	2999	3122	3245	3368	3491	3614	3737	3860	3983	4106	4229	4352	4475	4598	4600	4723	4846	4969	5092	5215	5338	5461	5584	5707	5830	5953	6076	6199	6322	6445	6568	6691	6814	6937	7060	7183	7306	7429	7552	7675	7798	7921	8044	8167	8290	8413	8536	8659	8782	8905	9028	9151	9274	9397	9520	9643	9766	9889	10012	10135	10258	10381	10504	10627	10750	10873	10996	11119	11242	11365	11488	11611	11734	11857	11859	11982	12105	12228	12351	12474	12597	12720	12843	12966	13089	13212	13335	13458	13581	13704	13827	13950	14073	14196	14319	14442	14565	47	170	293	416	539	662	785	908	1031	1154	1277	1400	1523	1646	1769	
2014	2137	2260	2383	2506	2629	2752	2875	2998	3121	3244	3367	3490	3613	3736	3859	3982	4105	4228	4351	4474	4597	4599	4722	4845	4968	5091	5214	5337	5460	5583	5706	5829	5952	6075	6198	6321	6444	6567	6690	6813	6936	7059	7182	7305	7428	7551	7674	7797	7920	8043	8166	8289	8412	8535	8658	8781	8904	9027	9150	9273	9396	9519	9642	9765	9888	10011	10134	10257	10380	10503	10626	10749	10872	10995	11118	11241	11364	11487	11610	11733	11856	11979	11981	12104	12227	12350	12473	12596	12719	12842	12965	13088	13211	13334	13457	13580	13703	13826	13949	14072	14195	14318	14441	14564	46	169	292	415	538	661	784	907	1030	1153	1276	1399	1522	1645	1768	1891	
2136	2259	2382	2505	2628	2751	2874	2997	3120	3243	3366	3489	3612	3735	3858	3981	4104	4227	4350	4473	4596	4719	4721	4844	4967	5090	5213	5336	5459	5582	5705	5828	5951	6074	6197	6320	6443	6566	6689	6812	6935	7058	7181	7304	7427	7550	7673	7796	7919	8042	8165	8288	8411	8534	8657	8780	8903	9026	9149	9272	9395	9518	9641	9764	9887	10010	10133	10256	10379	10502	10625	10748	10871	10994	11117	11240	11363	11486	11609	11732	11855	11978	11980	12103	12226	12349	12472	12595	12718	12841	12964	13087	13210	13333	13456	13579	13702	13825	13948	14071	14194	14317	14440	14563	45	168	291	414	537	660	783	906	1029	1152	1275	1398	1521	1644	1767	1890	2013	
